timestamp,mmsi,name,latitude,longitude,speed,course,vessel_type,country
2025-09-19T14:13:46.666597,109080675,ANGELSEN SR,68.798772,13.05783,1.4,132.5,0,Unknown
2025-09-19T14:13:46.666656,244178000,SHETLAND,65.942783,11.20235,10.6,200.2,70,Netherlands
2025-09-19T14:13:46.666677,235051012,NAVAL AUXILIARY,70.251277,20.03528,12.9,331.0,35,United Kingdom
2025-09-19T14:13:46.666683,563175900,ARMADA 78 03,66.87333333333333,5.2683333333333335,7.0,303.0,70,Singapore
2025-09-19T14:13:46.666804,218004830,JAN MARIA,69.698037,19.075337,0.0,36.3,30,Germany
2025-09-19T14:13:46.666834,273522400,ZAKHAR SOROKIN,70.75385,19.0825,12.5,43.9,30,Russia
2025-09-19T14:13:46.666840,273447010,ALFERAS,72.04166666666667,25.383333333333333,9.0,313.0,30,Russia
2025-09-19T14:13:46.666897,276842000,MERIKE,76.191615,35.698747,2.5,233.6,30,Estonia
2025-09-19T14:13:46.666914,273296810,DMITRY MENDELEEV,67.171202,8.885482,11.2,24.1,80,Russia
2025-09-19T14:13:46.666920,314633000,WILSON DROGHEDA,66.21222,13.01864,0.0,166.6,70,Barbados
2025-09-19T14:13:46.666949,273523300,ALEKSANDR MIRONENKO,71.086435,29.94998,9.6,123.9,30,Russia
2025-09-19T14:13:46.666959,232866000,M/S ISBJORNEN 2,69.687473,18.73541,0.0,117.5,90,United Kingdom
2025-09-19T14:13:46.666976,273523400,YANTARNYY,70.24666666666667,15.11,13.0,62.0,30,Russia
2025-09-19T14:13:46.666994,212651000,ELISABETH J,67.745782,9.346107,13.0,209.9,80,Cyprus
2025-09-19T14:13:46.667038,982575641,MUNIN,78.22322,15.66247,0.1,0.0,92,Unknown
2025-09-19T14:13:46.667116,314635000,WILSON DUNDEE,66.327678,14.143083,0.0,140.3,70,Barbados
2025-09-19T14:13:46.667189,565369000,COSL PROSPECTOR,70.626977,23.641688,0.0,114.0,90,Singapore
2025-09-19T14:13:46.667227,212654000,BORIS VILKITSKY,67.657582,9.227013,18.0,207.7,84,Cyprus
2025-09-19T14:13:46.667322,255801980,DINA STAR,67.037022,6.495527,0.5,252.6,70,Madeira
2025-09-19T14:13:46.667384,563033300,DANCING BRAVE,66.818497,13.528465,13.6,265.1,80,Singapore
2025-09-19T14:13:46.667416,273529800,BORIS SYROMYATNIKOV,70.813308,20.580018,4.1,314.6,30,Russia
2025-09-19T14:13:46.667452,412549626,FU YUAN YU 8633,66.88833333333334,4.3,57.0,164.0,30,China
2025-09-19T14:13:46.667458,412549628,FUYUANYU8620,68.41000000000001,-3.26,60.0,234.0,30,China
2025-09-19T14:13:46.667488,273379740,FRIO FORWIN,71.138955,19.586997,10.5,70.2,70,Russia
2025-09-19T14:13:46.667505,211753000,MARIA S. MERIAN,67.283202,3.212178,4.5,61.1,90,Germany
2025-09-19T14:13:46.667574,273532110,KURSHSKAYA KOSA,70.604283,18.996867,3.5,294.5,30,Russia
2025-09-19T14:13:46.667607,314416000,JUMBO,69.222867,18.07925,0.0,233.8,70,Barbados
2025-09-19T14:13:46.667635,231065000,SJOBORG,70.668,23.664363,0.0,280.2,70,Faroe Islands
2025-09-19T14:13:46.667641,231065001,FRB SJOBORG,70.667955,23.664985,0.2,0.0,51,Faroe Islands
2025-09-19T14:13:46.667652,255806445,VASCO DA GAMA,70.494683,18.604967,12.3,63.7,60,Madeira
2025-09-19T14:13:46.667658,255806463,WILSON FLEX IV,67.250235,15.422978,0.0,115.2,70,Madeira
2025-09-19T14:13:46.667716,273534110,LIRA,70.688833,20.017117,14.9,71.0,30,Russia
2025-09-19T14:13:46.667776,982586740,OV SKOMVAER 2,68.795357,16.54408,0.1,0.0,33,Unknown
2025-09-19T14:13:46.667806,210400000,SEAPIPER,66.079715,8.063743,0.3,4.3,33,Cyprus
2025-09-19T14:13:46.667872,304011026,THEBE,66.30638,14.116073,0.0,298.0,70,Antigua and Barbuda
2025-09-19T14:13:46.667883,250002443,ARKLOW FOREST,66.805597,13.920215,3.6,84.5,70,Ireland
2025-09-19T14:13:46.667894,231522000,HAV ATLANTIC,68.91275,15.065707,0.0,329.5,70,Faroe Islands
2025-09-19T14:13:46.667941,273537800,KARACHAROVO,76.098148,14.420127,2.7,189.0,30,Russia
2025-09-19T14:13:46.667969,273613930,BELOYE MORE,75.785405,14.01886,1.2,201.2,30,Russia
2025-09-19T14:13:46.668000,982590450,RHIB F314,69.338525,16.228037,4.9,30.6,35,Unknown
2025-09-19T14:13:46.668076,585900220,DODRAUG2 88,70.639437,30.660903,2.2,308.3,0,Unknown
2025-09-19T14:13:46.668084,585900259,NORSOL 2 79,69.028018,16.220697,0.9,40.6,0,Unknown
2025-09-19T14:13:46.668089,585900264,NORSOL 3 60,69.00345,16.139025,1.2,336.7,0,Unknown
2025-09-19T14:13:46.668094,585900265,NORSOL 1 97,68.955258,16.087023,0.5,209.5,0,Unknown
2025-09-19T14:13:46.668099,585900266,NORSOL 5 19,69.082738,16.144937,2.0,346.9,0,Unknown
2025-09-19T14:13:46.668104,585900267,NORSOL 4 56,68.972788,16.098727,0.6,24.9,0,Unknown
2025-09-19T14:13:46.668207,538003746,KANARIS,68.430595,17.402655,0.0,236.9,70,Marshall Islands
2025-09-19T14:13:46.668218,319027800,ZCYR9,65.015042,9.322335,12.6,33.3,36,Cayman Islands
2025-09-19T14:13:46.668242,265472000,STOCKHOLM,78.510858,16.055915,7.7,344.4,70,Sweden
2025-09-19T14:13:46.668279,273845800,VASILIY GOLOVNIN,74.845,15.723333333333333,3.0,167.0,30,Russia
2025-09-19T14:13:46.668285,538005351,CLEAN PLANET,70.687992,32.57264,14.9,169.5,84,Marshall Islands
2025-09-19T14:13:46.668305,231605000,KONGSBORG,70.635317,23.665285,0.0,244.5,90,Faroe Islands
2025-09-19T14:13:46.668310,231605001,KONGSBORG MOB,70.652245,23.578608,0.2,242.4,97,Faroe Islands
2025-09-19T14:13:46.668366,249257000,PENGLAI,65.014402,7.565997,12.0,229.7,70,Malta
2025-09-19T14:13:46.668375,277544000,TAURUS,81.44666666666667,31.65666666666667,3.0,216.0,30,Lithuania
2025-09-19T14:13:46.668412,246920000,HEBO-LIFT 10,69.557013,19.146488,0.8,220.3,99,Netherlands
2025-09-19T14:13:46.668467,273397450,ESTER,70.675125,19.167777,10.2,99.3,30,Russia
2025-09-19T14:13:46.668546,304099000,CELINA,71.619112,24.931832,10.7,86.4,79,Antigua and Barbuda
2025-09-19T14:13:46.668609,231837000,HAV SKANDIC,69.444153,18.117853,9.9,181.5,90,Faroe Islands
2025-09-19T14:13:46.668629,244057240,ZEEWOLF,69.549887,19.070168,5.4,69.9,99,Netherlands
2025-09-19T14:13:46.668634,308928000,SCARABEO 8,65.823163,7.715607,0.1,184.0,90,Bahamas
2025-09-19T14:13:46.668682,310588000,FLOATEL SUPERIOR,65.10833333333333,6.79,0.0,174.0,90,Bermuda
2025-09-19T14:13:46.668703,231763000,QUEST,69.63552,18.935795,0.0,221.3,60,Faroe Islands
2025-09-19T14:13:46.668723,412420561,HANYI36,78.55666666666666,32.10666666666667,36.0,46.0,30,China
2025-09-19T14:13:46.668752,273250820,KORD BARENTS,75.46499999999999,20.866666666666667,6.0,125.0,80,Russia
2025-09-19T14:13:46.668766,412421098,DONGYU1527,76.98,-1.24,17.0,437.0,30,China
2025-09-19T14:13:46.668771,412421136,XIN SHI JI 66,70.90333333333334,-0.9733333333333332,32.0,370.0,30,China
2025-09-19T14:13:46.668807,273326830,KHOLMOGORY,75.735,13.986666666666668,3.0,170.0,30,Russia
2025-09-19T14:13:46.668818,667001255,CENTURION,67.31495,8.12135,11.6,215.0,80,Sierra Leone
2025-09-19T14:13:46.668827,273251530,ANTARKTIKA,71.6805,26.831665,5.9,282.0,80,Russia
2025-09-19T14:13:46.668857,219017214,ESVAGT AURORA,71.349898,22.399318,0.2,173.6,99,Denmark
2025-09-19T14:13:46.668876,265030590,KINFISH TENDER 2,81.82594,15.885555,0.5,175.0,90,Sweden
2025-09-19T14:13:46.668916,265182000,ODEN,78.234348,15.623587,0.0,185.2,90,Sweden
2025-09-19T14:13:46.668946,247229700,AIDABELLA,68.69973,15.420345,0.0,81.4,60,Italy
2025-09-19T14:13:46.669026,273254860,KAPITAN TARAN,72.03166666666667,30.85,11.0,328.0,30,Russia
2025-09-19T14:13:46.669032,273254880,MECHANIC STEPANOV,70.34156,17.906158,11.4,58.8,30,Russia
2025-09-19T14:13:46.669072,352005711,GRAND EXPLORER,68.135465,15.220092,8.3,60.5,70,Panama
2025-09-19T14:13:46.669161,941500554,MAIKENJENTA BU 41,69.985688,30.265527,1.3,50.7,0,Unknown
2025-09-19T14:13:46.669174,941500672,HUSTIND 691 BU 55,67.865908,13.11041,1.1,226.1,0,Unknown
2025-09-19T14:13:46.669183,941500789,HUSTIND 691 BU 18,67.85593,13.089708,0.7,205.0,0,Unknown
2025-09-19T14:13:46.669193,941500813,ANTON EMILIAN 31,70.780553,26.151333,1.6,321.3,0,Unknown
2025-09-19T14:13:46.669198,941500819,ANTON EMILIAN 18,70.795722,26.005812,1.2,62.1,0,Unknown
2025-09-19T14:13:46.669221,941501099,SAGA BJOERG BU 48,71.038628,28.597417,4.5,192.9,0,Unknown
2025-09-19T14:13:46.669234,413559690,RUN HAI XIANG YANG,81.74,12.453333333333337,35.0,108.0,70,China
2025-09-19T14:13:46.669251,109120410,NORSOL 1 14,68.983595,16.052875,1.0,88.8,0,Unknown
2025-09-19T14:13:46.669256,109120421,NORSOL 3 23,68.950917,16.008292,0.6,247.9,0,Unknown
2025-09-19T14:13:46.669264,109120462,KARL MARTIN BO 89,69.173483,17.94229,0.6,108.9,0,Unknown
2025-09-19T14:13:46.669320,235015732,CSB 44,69.678365,19.001343,2.2,50.4,35,United Kingdom
2025-09-19T14:13:46.669370,218799000,MARK,72.52683,9.885672,10.7,232.8,30,Germany
2025-09-19T14:13:46.669486,249803000,STOC NIKE,70.681575,23.588065,0.0,261.2,89,Malta
2025-09-19T14:13:46.669508,352842000,SJOVEIEN,78.124242,14.966642,8.8,126.1,79,Panama
2025-09-19T14:13:46.669573,109050519,MUSVERINGEN 16,70.695383,30.383052,1.3,180.0,0,Unknown
2025-09-19T14:13:46.669607,248221000,KEY SOUTH,67.065093,13.093992,12.1,55.8,82,Malta
2025-09-19T14:13:46.669640,109050900,SENJALIV 1 44,69.528505,18.106557,0.7,75.6,0,Unknown
2025-09-19T14:13:46.669652,109050923,SARA KARIN 80,74.668047,18.780507,8.2,8.2,0,Unknown
2025-09-19T14:13:46.669690,219029885,ESVAGT DC 11,72.505327,20.221582,4.0,53.7,40,Denmark
2025-09-19T14:13:46.669699,255915684,NCL VESTLAND,68.477283,14.042933,15.9,62.3,70,Madeira
2025-09-19T14:13:46.669711,231099000,HAV NES,65.117732,11.813735,10.2,193.8,70,Faroe Islands
2025-09-19T14:13:46.669779,370572000,CAPE AMANDA,65.10786,7.500682,9.3,46.2,70,Panama
2025-09-19T14:13:46.669879,982470189,AIDABELLA TB 13,68.111883,13.594457,0.1,345.5,60,Unknown
2025-09-19T14:13:46.669884,982470191,AIDABELLA TB15,68.12112,13.577943,8.2,126.9,60,Unknown
2025-09-19T14:13:46.669889,982470192,AIDABELLA TB 16,68.113123,13.594153,0.0,277.5,60,Unknown
2025-09-19T14:13:46.669895,982470194,AIDABELLA TB 18,68.111603,13.596818,3.0,241.0,60,Unknown
2025-09-19T14:13:46.669958,370424000,NACC ANTIGUA,66.532617,9.931682,11.1,59.7,70,Panama
2025-09-19T14:13:46.670066,636018554,ELARA,71.375862,29.5522,9.8,302.1,70,Liberia
2025-09-19T14:13:46.670160,244533000,WATERLAND,69.679742,18.998423,0.0,357.1,52,Netherlands
2025-09-19T14:13:46.670267,109060230,KRISTINE E,71.17461,26.488983,1.3,108.7,0,Unknown
2025-09-19T14:13:46.670273,109060233,KRISTINE E,71.171585,26.465057,0.8,167.0,0,Unknown
2025-09-19T14:13:46.670282,109060326,AH SENIOR,70.81341,29.726408,4.1,56.8,0,Unknown
2025-09-19T14:13:46.670316,309481000,ARCTIC DISCOVERER,70.677835,23.40469,0.0,90.9,80,Bahamas
2025-09-19T14:13:46.670324,941215684,HAAVARD A,67.622627,15.243805,0.9,164.2,0,Unknown
2025-09-19T14:13:46.670354,219794000,NADIR,78.227973,15.617213,0.5,118.6,31,Denmark
2025-09-19T14:13:46.670375,219417000,GEORG STAGE,66.329075,12.890217,7.0,141.4,36,Denmark
2025-09-19T14:13:46.670412,636023140,ST.SOFIA,71.391872,29.465763,10.5,309.1,70,Liberia
2025-09-19T14:13:46.670530,629009658,MAKALU,73.662445,34.801058,10.7,64.2,80,Gambia
2025-09-19T14:13:46.670662,372698000,FUGRO DISCOVERY,67.295312,14.389093,0.0,40.5,90,Panama
2025-09-19T14:13:46.670705,276826000,AGOT,68.698328,15.420907,0.0,3.6,70,Estonia
2025-09-19T14:13:46.670710,702106000,MARCUS,69.90333333333334,21.876666666666665,0.0,128.0,99,Unknown
2025-09-19T14:13:46.670822,111257003,NOR-004,70.0593,24.976085,0.0,348.3,99,Unknown
2025-09-19T14:13:46.670829,111257010,NOR-011,67.271235,14.357075,6.0,329.4,99,Unknown
2025-09-19T14:13:46.670834,111257011,NOR-012,67.271697,14.357802,0.0,219.4,99,Unknown
2025-09-19T14:13:46.670864,111257506,LN-OXH,69.686008,18.914372,0.0,240.8,99,Unknown
2025-09-19T14:13:46.670869,111257511,SAR AC  RESCUE 7,69.683483,18.91251,0.0,195.6,99,Unknown
2025-09-19T14:13:46.670874,111257512,SAR AC RESCUE 7,69.683183,18.91261,0.0,0.0,99,Unknown
2025-09-19T14:13:46.670950,265289000,VIRGO,82.70626,23.076907,1.0,0.1,70,Sweden
2025-09-19T14:13:46.670956,273435580,KAPITAN SULIMOV,71.246773,17.42693,9.2,291.3,30,Russia
2025-09-19T14:13:46.670992,311000634,YAKOV GAKKEL,70.22759,16.499942,19.9,49.5,89,Bahamas
2025-09-19T14:13:46.671055,273436830,LLV AZURIT,70.625463,29.701233,0.0,22.8,30,Russia
2025-09-19T14:13:46.671067,311001583,AURORA SPIRIT,65.546812,7.029627,7.8,29.8,80,Bahamas
2025-09-19T14:13:46.671072,311001591,RAINBOW SPIRIT,72.295863,20.104518,1.4,244.9,80,Bahamas
2025-09-19T14:17:27.533147,265064540,KINFISH TENDER 3,81.836007,15.898378,3.3,13.5,90,Sweden
2025-09-19T14:17:27.533265,235572000,ANVIL POINT,66.584623,7.946845,16.7,204.9,70,United Kingdom
2025-09-19T14:17:27.533312,630001042,NOR STAR,68.575085,14.947767,0.0,205.5,80,Guinea-Bissau
2025-09-19T14:17:27.533349,319301000,KEY WIND,66.943743,10.587645,11.8,199.4,89,Cayman Islands
2025-09-19T14:17:27.533479,277589000,VILKAS,68.234027,14.536107,0.1,216.7,30,Lithuania
2025-09-19T14:17:27.533536,586706041,LEINEBRIS 34,75.375993,19.74737,3.4,243.6,0,Unknown
2025-09-19T14:17:27.533552,586706109,AH BOY3,68.21909,14.823975,6.4,312.3,0,Unknown
2025-09-19T14:17:27.533565,586706177,ALI BOY 1,70.794403,29.844275,2.7,69.8,0,Unknown
2025-09-19T14:17:27.533605,586706383,LOFOTFANGST,70.848277,29.302297,0.6,0.0,0,Unknown
2025-09-19T14:17:27.533632,229767000,ARCTIC AURORA,71.533842,26.084713,14.0,185.0,84,Malta
2025-09-19T14:17:27.533723,586707108,LK4,70.375865,20.221102,0.9,238.3,0,Unknown
2025-09-19T14:17:27.533732,586707130,LK5,70.369375,20.265205,0.9,21.4,0,Unknown
2025-09-19T14:17:27.533740,586707132,BUSINKA2,70.370382,19.611188,2.1,339.5,0,Unknown
2025-09-19T14:17:27.533748,586707134,BUSINKA5,70.43687,19.928822,1.6,84.3,0,Unknown
2025-09-19T14:17:27.533756,586707135,LK6,70.387002,20.27815,2.2,300.0,0,Unknown
2025-09-19T14:17:27.533767,586707139,BUSINKA1,70.418468,19.8619,1.5,248.4,0,Unknown
2025-09-19T14:17:27.533775,586707140,LK3,70.392665,20.461523,1.8,248.1,0,Unknown
2025-09-19T14:17:27.533784,586707148,LK2,70.457157,20.174762,1.6,14.9,0,Unknown
2025-09-19T14:17:27.533809,586707240,LK1,70.374617,20.286053,1.6,292.0,0,Unknown
2025-09-19T14:17:27.533822,586707248,BUSINKA4,70.416523,19.819673,2.1,69.0,0,Unknown
2025-09-19T14:17:27.533830,586707249,BUSINKA3,70.374147,19.592133,1.1,178.9,0,Unknown
2025-09-19T14:17:27.533841,273291510,NORVEZHSKOE MORE,75.729402,14.021637,4.8,344.9,30,Russia
2025-09-19T14:17:27.533882,314553000,WILSON LEITH,68.572363,14.974112,0.0,200.2,70,Barbados
2025-09-19T14:17:27.533906,273217010,BOOTES,70.598512,19.504052,3.6,88.8,30,Russia
2025-09-19T14:17:27.533933,982570397,NAUTILUS ALDRA MOB,66.005125,12.282968,0.3,0.0,53,Unknown
2025-09-19T14:17:27.533978,982570698,ROV LONG CABLE,68.64295,16.581217,0.9,214.2,33,Unknown
2025-09-19T14:17:27.534068,109080131,KRYSSHOLM 6,71.535585,32.845305,1.5,218.3,0,Unknown
2025-09-19T14:17:27.534078,109080134,KRYSSHOLM 4,71.671892,33.030293,1.6,145.3,0,Unknown
2025-09-19T14:17:27.534105,109080299,T 9 K 7,70.584575,20.432507,0.9,48.9,0,Unknown
2025-09-19T14:17:27.534121,109080344,ANGELSEN SR,68.797048,13.074388,1.5,218.4,0,Unknown
2025-09-19T14:17:27.534144,109080402,T 9 K 8,70.490535,20.099833,1.4,89.9,0,Unknown
2025-09-19T14:17:27.534156,109080476,ANGELSEN SR,68.71817,13.062573,1.3,77.7,0,Unknown
2025-09-19T14:17:27.534164,109080478,ANGELSEN SR,68.799485,13.13276,1.0,0.0,0,Unknown
2025-09-19T14:17:27.534173,109080479,ANGELSEN SR,68.808177,13.148163,1.7,204.0,0,Unknown
2025-09-19T14:17:27.534181,109080480,ANGELSEN SR,68.801507,13.048153,1.5,0.0,0,Unknown
2025-09-19T14:17:27.534192,109080481,ANGELSEN SR,68.797012,13.096712,1.1,163.4,0,Unknown
2025-09-19T14:17:27.534200,109080485,ANGELSEN SR,68.797933,13.118127,1.2,209.9,0,Unknown
2025-09-19T14:17:27.534220,109080673,ANGELSEN SR,68.72178,13.056288,2.0,324.6,0,Unknown
2025-09-19T14:17:27.534228,109080675,ANGELSEN SR,68.798902,13.057787,2.3,53.7,0,Unknown
2025-09-19T14:17:27.534309,244178000,SHETLAND,65.932833,11.193117,10.7,199.6,70,Netherlands
2025-09-19T14:17:27.534338,235051012,NAVAL AUXILIARY,70.262405,20.016258,12.1,327.0,35,United Kingdom
2025-09-19T14:17:27.534348,563175900,ARMADA 78 03,66.87333333333333,5.2683333333333335,7.0,303.0,70,Singapore
2025-09-19T14:17:27.534525,218004830,JAN MARIA,69.698033,19.07532,0.0,36.3,30,Germany
2025-09-19T14:17:27.534569,273522400,ZAKHAR SOROKIN,70.763633,19.108733,13.0,43.1,30,Russia
2025-09-19T14:17:27.534578,273447010,ALFERAS,72.04166666666667,25.383333333333333,9.0,313.0,30,Russia
2025-09-19T14:17:27.534661,276842000,MERIKE,76.191615,35.698747,2.5,233.6,30,Estonia
2025-09-19T14:17:27.534684,273296810,DMITRY MENDELEEV,67.23202,8.957398,9.9,25.2,80,Russia
2025-09-19T14:17:27.534694,314633000,WILSON DROGHEDA,66.212188,13.018655,0.0,146.3,70,Barbados
2025-09-19T14:17:27.534734,273523300,ALEKSANDR MIRONENKO,71.08121,29.97508,9.5,121.8,30,Russia
2025-09-19T14:17:27.534750,232866000,M/S ISBJORNEN 2,69.687475,18.73542,0.0,146.2,90,United Kingdom
2025-09-19T14:17:27.534786,273523400,YANTARNYY,70.24666666666667,15.11,13.0,62.0,30,Russia
2025-09-19T14:17:27.534813,212651000,ELISABETH J,67.733932,9.329007,13.5,205.5,80,Cyprus
2025-09-19T14:17:27.534878,982575641,MUNIN,78.22322,15.66247,0.1,0.0,92,Unknown
2025-09-19T14:17:27.534986,314635000,WILSON DUNDEE,66.327678,14.143085,0.0,143.4,70,Barbados
2025-09-19T14:17:27.535094,565369000,COSL PROSPECTOR,70.626977,23.641688,0.0,334.1,90,Singapore
2025-09-19T14:17:27.535149,212654000,BORIS VILKITSKY,67.63711,9.19882,18.1,207.0,84,Cyprus
2025-09-19T14:17:27.535284,255801980,DINA STAR,67.03692,6.494242,1.0,244.9,70,Madeira
2025-09-19T14:17:27.535373,563033300,DANCING BRAVE,66.815193,13.493118,13.5,253.1,80,Singapore
2025-09-19T14:17:27.535416,273529800,BORIS SYROMYATNIKOV,70.816013,20.570802,3.9,308.4,30,Russia
2025-09-19T14:17:27.535465,412549626,FU YUAN YU 8633,66.88833333333334,4.3,57.0,164.0,30,China
2025-09-19T14:17:27.535474,412549628,FUYUANYU8620,68.41000000000001,-3.26,60.0,234.0,30,China
2025-09-19T14:17:27.535517,273379740,FRIO FORWIN,71.142797,19.618645,10.8,70.1,70,Russia
2025-09-19T14:17:27.535541,211753000,MARIA S. MERIAN,67.283202,3.212178,4.5,61.1,90,Germany
2025-09-19T14:17:27.535633,273532110,KURSHSKAYA KOSA,70.605883,18.987,4.1,297.4,30,Russia
2025-09-19T14:17:27.535676,314416000,JUMBO,69.222892,18.079288,0.0,233.8,70,Barbados
2025-09-19T14:17:27.535719,231065000,SJOBORG,70.667995,23.664382,0.0,280.2,70,Faroe Islands
2025-09-19T14:17:27.535727,231065001,FRB SJOBORG,70.667955,23.664985,0.2,0.0,51,Faroe Islands
2025-09-19T14:17:27.535749,255806445,VASCO DA GAMA,70.50005,18.638317,12.1,63.3,60,Madeira
2025-09-19T14:17:27.535758,255806463,WILSON FLEX IV,67.250235,15.422978,0.0,115.2,70,Madeira
2025-09-19T14:17:27.535853,273534110,LIRA,70.6935,20.061,14.7,72.0,30,Russia
2025-09-19T14:17:27.535960,982586740,OV SKOMVAER 2,68.795357,16.54408,0.1,0.0,33,Unknown
2025-09-19T14:17:27.536008,210400000,SEAPIPER,66.079688,8.063803,0.3,183.8,33,Cyprus
2025-09-19T14:17:27.536117,304011026,THEBE,66.306372,14.116083,0.0,298.0,70,Antigua and Barbuda
2025-09-19T14:17:27.536126,250002443,ARKLOW FOREST,66.805597,13.920215,3.6,84.5,70,Ireland
2025-09-19T14:17:27.536147,231522000,HAV ATLANTIC,68.91273,15.065632,0.0,329.5,70,Faroe Islands
2025-09-19T14:17:27.536225,273537800,KARACHAROVO,76.098148,14.420127,2.7,189.0,30,Russia
2025-09-19T14:17:27.536272,273613930,BELOYE MORE,75.785405,14.01886,1.2,201.2,30,Russia
2025-09-19T14:17:27.536323,982590450,RHIB F314,69.338525,16.228037,4.9,30.6,35,Unknown
2025-09-19T14:17:27.536450,585900220,DODRAUG2 88,70.639437,30.660903,2.2,308.3,0,Unknown
2025-09-19T14:17:27.536466,585900264,NORSOL 3 61,69.00344,16.138823,0.7,300.9,0,Unknown
2025-09-19T14:17:27.536475,585900265,NORSOL 1 97,68.955258,16.086997,0.6,357.5,0,Unknown
2025-09-19T14:17:27.536483,585900266,NORSOL 5 19,69.08275,16.144952,0.9,3.5,0,Unknown
2025-09-19T14:17:27.536491,585900267,NORSOL 4 56,68.972792,16.09874,0.6,345.6,0,Unknown
2025-09-19T14:17:27.536659,538003746,KANARIS,68.430578,17.402758,0.0,236.9,70,Marshall Islands
2025-09-19T14:17:27.536677,319027800,ZCYR9,65.024635,9.336708,11.2,36.0,36,Cayman Islands
2025-09-19T14:17:27.536716,265472000,STOCKHOLM,78.518272,16.043028,7.7,338.4,70,Sweden
2025-09-19T14:17:27.536776,273845800,VASILIY GOLOVNIN,74.845,15.723333333333333,3.0,167.0,30,Russia
2025-09-19T14:17:27.536785,538005351,CLEAN PLANET,70.687992,32.57264,14.9,169.5,84,Marshall Islands
2025-09-19T14:17:27.536815,231605000,KONGSBORG,70.635317,23.66532,0.0,244.5,90,Faroe Islands
2025-09-19T14:17:27.536824,231605001,KONGSBORG MOB,70.652245,23.578608,0.2,242.4,97,Faroe Islands
2025-09-19T14:17:27.536915,249257000,PENGLAI,65.014402,7.565997,12.0,229.7,70,Malta
2025-09-19T14:17:27.536931,277544000,TAURUS,81.44666666666667,31.65666666666667,3.0,216.0,30,Lithuania
2025-09-19T14:17:27.536992,246920000,HEBO-LIFT 10,69.55624,19.143923,0.2,182.5,99,Netherlands
2025-09-19T14:17:27.537084,273397450,ESTER,70.673857,19.197767,9.9,98.3,30,Russia
2025-09-19T14:17:27.537199,304099000,CELINA,71.620887,24.966128,11.1,94.9,79,Antigua and Barbuda
2025-09-19T14:17:27.537301,231837000,HAV SKANDIC,69.434385,18.118473,10.0,177.2,90,Faroe Islands
2025-09-19T14:17:27.537334,244057240,ZEEWOLF,69.549887,19.070168,5.4,69.9,99,Netherlands
2025-09-19T14:17:27.537343,308928000,SCARABEO 8,65.823168,7.715618,0.3,151.0,90,Bahamas
2025-09-19T14:17:27.537421,310588000,FLOATEL SUPERIOR,65.10833333333333,6.79,0.0,174.0,90,Bermuda
2025-09-19T14:17:27.537454,231763000,QUEST,69.63551,18.935925,0.0,221.3,60,Faroe Islands
2025-09-19T14:17:27.537493,412420561,HANYI36,78.55666666666666,32.10666666666667,36.0,46.0,30,China
2025-09-19T14:17:27.537541,273250820,KORD BARENTS,75.46499999999999,20.866666666666667,6.0,125.0,80,Russia
2025-09-19T14:17:27.537566,412421098,DONGYU1527,76.98,-1.24,17.0,437.0,30,China
2025-09-19T14:17:27.537575,412421136,XIN SHI JI 66,70.90333333333334,-0.9733333333333332,32.0,370.0,30,China
2025-09-19T14:17:27.537633,273326830,KHOLMOGORY,75.735,13.986666666666668,3.0,170.0,30,Russia
2025-09-19T14:17:27.537653,667001255,CENTURION,67.31495,8.12135,11.6,215.0,80,Sierra Leone
2025-09-19T14:17:27.537667,273251530,ANTARKTIKA,71.68184,26.813502,5.8,281.0,80,Russia
2025-09-19T14:17:27.537717,219017214,ESVAGT AURORA,71.349837,22.399277,0.4,200.2,99,Denmark
2025-09-19T14:17:27.537746,265030590,KINFISH TENDER 2,81.82594,15.885555,0.5,175.0,90,Sweden
2025-09-19T14:17:27.537812,265182000,ODEN,78.234423,15.623232,0.0,94.7,90,Sweden
2025-09-19T14:17:27.537876,247229700,AIDABELLA,68.699728,15.420348,0.0,81.4,60,Italy
2025-09-19T14:17:27.538007,273254860,KAPITAN TARAN,72.03166666666667,30.85,11.0,328.0,30,Russia
2025-09-19T14:17:27.538016,273254880,MECHANIC STEPANOV,70.347315,17.934932,10.6,54.1,30,Russia
2025-09-19T14:17:27.538080,352005711,GRAND EXPLORER,68.139533,15.23862,7.7,59.0,70,Panama
2025-09-19T14:17:27.538226,941500554,MAIKENJENTA BU 41,69.985688,30.265527,1.3,50.7,0,Unknown
2025-09-19T14:17:27.538248,941500672,HUSTIND 691 BU 55,67.865908,13.11041,1.1,226.1,0,Unknown
2025-09-19T14:17:27.538262,941500789,HUSTIND 691 BU 18,67.85593,13.089708,0.7,205.0,0,Unknown
2025-09-19T14:17:27.538279,941500813,ANTON EMILIAN 31,70.780553,26.151333,1.6,321.3,0,Unknown
2025-09-19T14:17:27.538288,941500819,ANTON EMILIAN 18,70.795722,26.005812,1.2,62.1,0,Unknown
2025-09-19T14:17:27.538325,941501099,SAGA BJOERG BU 48,71.038628,28.597417,4.5,192.9,0,Unknown
2025-09-19T14:17:27.538345,413559690,RUN HAI XIANG YANG,81.74,12.453333333333337,35.0,108.0,70,China
2025-09-19T14:17:27.538375,109120410,NORSOL 1 15,68.983837,16.053022,0.6,325.2,0,Unknown
