timestamp,mmsi,vessel_name,country,anomaly_type,severity,detected_at,details_json
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,low,2025-10-27T17:33:48Z,"{""gap_duration_minutes"": 33.5, ""gap_start"": ""2025-10-27T17:00:16Z"", ""gap_end"": ""2025-10-27T17:33:48Z"", ""last_position"": {""lat"": 67.6246, ""lon"": 5.8043}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-27T18:35:03Z,"{""gap_duration_minutes"": 61.2, ""gap_start"": ""2025-10-27T17:33:48Z"", ""gap_end"": ""2025-10-27T18:35:03Z"", ""last_position"": {""lat"": 67.5, ""lon"": 5.4833}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-27T20:10:06Z,"{""gap_duration_minutes"": 60.2, ""gap_start"": ""2025-10-27T19:09:53Z"", ""gap_end"": ""2025-10-27T20:10:06Z"", ""last_position"": {""lat"": 67.1305, ""lon"": 4.5927}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-27T21:42:47Z,"{""gap_duration_minutes"": 63.0, ""gap_start"": ""2025-10-27T20:39:48Z"", ""gap_end"": ""2025-10-27T21:42:47Z"", ""last_position"": {""lat"": 66.75, ""lon"": 3.8767}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-27T23:30:14Z,"{""gap_duration_minutes"": 71.4, ""gap_start"": ""2025-10-27T22:18:48Z"", ""gap_end"": ""2025-10-27T23:30:14Z"", ""last_position"": {""lat"": 66.3367, ""lon"": 3.1317}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-28T01:00:47Z,"{""gap_duration_minutes"": 66.0, ""gap_start"": ""2025-10-27T23:54:48Z"", ""gap_end"": ""2025-10-28T01:00:47Z"", ""last_position"": {""lat"": 65.9383, ""lon"": 2.4133}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-28T02:32:26Z,"{""gap_duration_minutes"": 91.7, ""gap_start"": ""2025-10-28T01:00:47Z"", ""gap_end"": ""2025-10-28T02:32:26Z"", ""last_position"": {""lat"": 65.665, ""lon"": 1.93}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-28T04:06:47Z,"{""gap_duration_minutes"": 94.3, ""gap_start"": ""2025-10-28T02:32:26Z"", ""gap_end"": ""2025-10-28T04:06:47Z"", ""last_position"": {""lat"": 65.2939, ""lon"": 1.2679}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538005072,YENISEI RIVER,Marshall Islands,transmission_gap,medium,2025-10-28T05:45:47Z,"{""gap_duration_minutes"": 99.0, ""gap_start"": ""2025-10-28T04:06:47Z"", ""gap_end"": ""2025-10-28T05:45:47Z"", ""last_position"": {""lat"": 64.9, ""lon"": 0.6083}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-27T18:36:39.148179Z,"{""gap_duration_minutes"": 43.4, ""gap_start"": ""2025-10-27T17:53:17.464467Z"", ""gap_end"": ""2025-10-27T18:36:39.148179Z"", ""last_position"": {""lat"": 65.8621, ""lon"": 7.3961}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-28T01:07:19.664201Z,"{""gap_duration_minutes"": 58.6, ""gap_start"": ""2025-10-28T00:08:41.851877Z"", ""gap_end"": ""2025-10-28T01:07:19.664201Z"", ""last_position"": {""lat"": 65.8616, ""lon"": 7.3968}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-28T02:33:50.851238Z,"{""gap_duration_minutes"": 86.5, ""gap_start"": ""2025-10-28T01:07:19.664201Z"", ""gap_end"": ""2025-10-28T02:33:50.851238Z"", ""last_position"": {""lat"": 65.8616, ""lon"": 7.3968}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-28T03:34:51.354287Z,"{""gap_duration_minutes"": 61.0, ""gap_start"": ""2025-10-28T02:33:50.851238Z"", ""gap_end"": ""2025-10-28T03:34:51.354287Z"", ""last_position"": {""lat"": 65.8616, ""lon"": 7.3967}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-28T12:46:57.665843Z,"{""gap_duration_minutes"": 40.1, ""gap_start"": ""2025-10-28T12:06:49.457397Z"", ""gap_end"": ""2025-10-28T12:46:57.665843Z"", ""last_position"": {""lat"": 65.8618, ""lon"": 7.3961}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-28T13:24:14.565458Z,"{""gap_duration_minutes"": 37.3, ""gap_start"": ""2025-10-28T12:46:57.665843Z"", ""gap_end"": ""2025-10-28T13:24:14.565458Z"", ""last_position"": {""lat"": 65.8618, ""lon"": 7.3962}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-28T16:48:39.906891Z,"{""gap_duration_minutes"": 45.9, ""gap_start"": ""2025-10-28T16:02:43.177764Z"", ""gap_end"": ""2025-10-28T16:48:39.906891Z"", ""last_position"": {""lat"": 65.8618, ""lon"": 7.3962}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-29T01:08:33.857569Z,"{""gap_duration_minutes"": 52.7, ""gap_start"": ""2025-10-29T00:15:54.489076Z"", ""gap_end"": ""2025-10-29T01:08:33.857569Z"", ""last_position"": {""lat"": 65.8617, ""lon"": 7.3995}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-29T02:55:27.351456Z,"{""gap_duration_minutes"": 106.9, ""gap_start"": ""2025-10-29T01:08:33.857569Z"", ""gap_end"": ""2025-10-29T02:55:27.351456Z"", ""last_position"": {""lat"": 65.8618, ""lon"": 7.398}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-29T03:46:03.366241Z,"{""gap_duration_minutes"": 50.6, ""gap_start"": ""2025-10-29T02:55:27.351456Z"", ""gap_end"": ""2025-10-29T03:46:03.366241Z"", ""last_position"": {""lat"": 65.8618, ""lon"": 7.395}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-29T10:24:24.207523Z,"{""gap_duration_minutes"": 30.7, ""gap_start"": ""2025-10-29T09:53:41.398643Z"", ""gap_end"": ""2025-10-29T10:24:24.207523Z"", ""last_position"": {""lat"": 65.8617, ""lon"": 7.3961}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-29T13:12:19.025742Z,"{""gap_duration_minutes"": 42.3, ""gap_start"": ""2025-10-29T12:30:00.173838Z"", ""gap_end"": ""2025-10-29T13:12:19.025742Z"", ""last_position"": {""lat"": 65.8622, ""lon"": 7.3967}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-29T13:46:03.270683Z,"{""gap_duration_minutes"": 33.7, ""gap_start"": ""2025-10-29T13:12:19.025742Z"", ""gap_end"": ""2025-10-29T13:46:03.270683Z"", ""last_position"": {""lat"": 65.8622, ""lon"": 7.397}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-29T16:04:41.344218Z,"{""gap_duration_minutes"": 36.6, ""gap_start"": ""2025-10-29T15:28:06.744563Z"", ""gap_end"": ""2025-10-29T16:04:41.344218Z"", ""last_position"": {""lat"": 65.8618, ""lon"": 7.3964}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-30T01:18:58.836862Z,"{""gap_duration_minutes"": 68.4, ""gap_start"": ""2025-10-30T00:10:33.270803Z"", ""gap_end"": ""2025-10-30T01:18:58.836862Z"", ""last_position"": {""lat"": 65.6982, ""lon"": 7.6306}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-30T02:55:20.799453Z,"{""gap_duration_minutes"": 96.4, ""gap_start"": ""2025-10-30T01:18:58.836862Z"", ""gap_end"": ""2025-10-30T02:55:20.799453Z"", ""last_position"": {""lat"": 65.6983, ""lon"": 7.6315}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-30T03:41:49.523566Z,"{""gap_duration_minutes"": 46.5, ""gap_start"": ""2025-10-30T02:55:20.799453Z"", ""gap_end"": ""2025-10-30T03:41:49.523566Z"", ""last_position"": {""lat"": 65.6986, ""lon"": 7.6325}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-30T13:09:58.165375Z,"{""gap_duration_minutes"": 43.2, ""gap_start"": ""2025-10-30T12:26:45.169571Z"", ""gap_end"": ""2025-10-30T13:09:58.165375Z"", ""last_position"": {""lat"": 65.6987, ""lon"": 7.6323}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-30T13:43:16.366851Z,"{""gap_duration_minutes"": 33.3, ""gap_start"": ""2025-10-30T13:09:58.165375Z"", ""gap_end"": ""2025-10-30T13:43:16.366851Z"", ""last_position"": {""lat"": 65.6986, ""lon"": 7.6326}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-30T14:16:50.517033Z,"{""gap_duration_minutes"": 33.6, ""gap_start"": ""2025-10-30T13:43:16.366851Z"", ""gap_end"": ""2025-10-30T14:16:50.517033Z"", ""last_position"": {""lat"": 65.6986, ""lon"": 7.6326}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-30T15:26:18.406932Z,"{""gap_duration_minutes"": 44.8, ""gap_start"": ""2025-10-30T14:41:30.895792Z"", ""gap_end"": ""2025-10-30T15:26:18.406932Z"", ""last_position"": {""lat"": 65.6985, ""lon"": 7.6334}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-31T01:01:04.015007Z,"{""gap_duration_minutes"": 50.3, ""gap_start"": ""2025-10-31T00:10:48.021259Z"", ""gap_end"": ""2025-10-31T01:01:04.015007Z"", ""last_position"": {""lat"": 65.6991, ""lon"": 7.6336}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-31T02:30:35.585259Z,"{""gap_duration_minutes"": 89.5, ""gap_start"": ""2025-10-31T01:01:04.015007Z"", ""gap_end"": ""2025-10-31T02:30:35.585259Z"", ""last_position"": {""lat"": 65.6986, ""lon"": 7.6321}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-10-31T03:36:35.735449Z,"{""gap_duration_minutes"": 66.0, ""gap_start"": ""2025-10-31T02:30:35.585259Z"", ""gap_end"": ""2025-10-31T03:36:35.735449Z"", ""last_position"": {""lat"": 65.7669, ""lon"": 7.5901}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-10-31T13:08:24.622109Z,"{""gap_duration_minutes"": 43.7, ""gap_start"": ""2025-10-31T12:24:39.777874Z"", ""gap_end"": ""2025-10-31T13:08:24.622109Z"", ""last_position"": {""lat"": 65.8015, ""lon"": 7.5967}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-11-01T01:25:52Z,"{""gap_duration_minutes"": 75.7, ""gap_start"": ""2025-11-01T00:10:13Z"", ""gap_end"": ""2025-11-01T01:25:52Z"", ""last_position"": {""lat"": 65.8016, ""lon"": 7.6008}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-11-01T02:56:42.902779Z,"{""gap_duration_minutes"": 90.8, ""gap_start"": ""2025-11-01T01:25:52Z"", ""gap_end"": ""2025-11-01T02:56:42.902779Z"", ""last_position"": {""lat"": 65.8019, ""lon"": 7.6003}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-01T03:48:15.466406Z,"{""gap_duration_minutes"": 51.5, ""gap_start"": ""2025-11-01T02:56:42.902779Z"", ""gap_end"": ""2025-11-01T03:48:15.466406Z"", ""last_position"": {""lat"": 65.8019, ""lon"": 7.6003}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-11-02T01:33:34.401426Z,"{""gap_duration_minutes"": 83.6, ""gap_start"": ""2025-11-02T00:09:59.984505Z"", ""gap_end"": ""2025-11-02T01:33:34.401426Z"", ""last_position"": {""lat"": 65.8009, ""lon"": 7.5953}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-11-02T03:09:12.979516Z,"{""gap_duration_minutes"": 95.6, ""gap_start"": ""2025-11-02T01:33:34.401426Z"", ""gap_end"": ""2025-11-02T03:09:12.979516Z"", ""last_position"": {""lat"": 65.8009, ""lon"": 7.5953}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-02T03:47:46.018201Z,"{""gap_duration_minutes"": 38.6, ""gap_start"": ""2025-11-02T03:09:12.979516Z"", ""gap_end"": ""2025-11-02T03:47:46.018201Z"", ""last_position"": {""lat"": 65.8009, ""lon"": 7.5953}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-02T13:06:39.907439Z,"{""gap_duration_minutes"": 31.8, ""gap_start"": ""2025-11-02T12:34:54.119215Z"", ""gap_end"": ""2025-11-02T13:06:39.907439Z"", ""last_position"": {""lat"": 65.8017, ""lon"": 7.5998}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-03T00:53:53.010163Z,"{""gap_duration_minutes"": 49.4, ""gap_start"": ""2025-11-03T00:04:31.386026Z"", ""gap_end"": ""2025-11-03T00:53:53.010163Z"", ""last_position"": {""lat"": 65.8017, ""lon"": 7.5997}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-11-03T02:34:18.925030Z,"{""gap_duration_minutes"": 100.4, ""gap_start"": ""2025-11-03T00:53:53.010163Z"", ""gap_end"": ""2025-11-03T02:34:18.925030Z"", ""last_position"": {""lat"": 65.8017, ""lon"": 7.5997}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,medium,2025-11-03T03:43:58.733227Z,"{""gap_duration_minutes"": 69.7, ""gap_start"": ""2025-11-03T02:34:18.925030Z"", ""gap_end"": ""2025-11-03T03:43:58.733227Z"", ""last_position"": {""lat"": 65.8012, ""lon"": 7.6003}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-03T04:43:20.184688Z,"{""gap_duration_minutes"": 32.9, ""gap_start"": ""2025-11-03T04:10:24.341211Z"", ""gap_end"": ""2025-11-03T04:43:20.184688Z"", ""last_position"": {""lat"": 65.8019, ""lon"": 7.6005}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-03T13:09:28.788365Z,"{""gap_duration_minutes"": 43.8, ""gap_start"": ""2025-11-03T12:25:42.979773Z"", ""gap_end"": ""2025-11-03T13:09:28.788365Z"", ""last_position"": {""lat"": 65.8014, ""lon"": 7.5969}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-03T13:42:25.853369Z,"{""gap_duration_minutes"": 33.0, ""gap_start"": ""2025-11-03T13:09:28.788365Z"", ""gap_end"": ""2025-11-03T13:42:25.853369Z"", ""last_position"": {""lat"": 65.8014, ""lon"": 7.5968}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,577305000,ISLAND PERFORMER,Vanuatu,transmission_gap,low,2025-11-03T14:45:10.292517Z,"{""gap_duration_minutes"": 31.0, ""gap_start"": ""2025-11-03T14:14:08.611660Z"", ""gap_end"": ""2025-11-03T14:45:10.292517Z"", ""last_position"": {""lat"": 65.8014, ""lon"": 7.5969}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-27T18:35:30Z,"{""gap_duration_minutes"": 45.2, ""gap_start"": ""2025-10-27T17:50:18Z"", ""gap_end"": ""2025-10-27T18:35:30Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-27T20:50:24Z,"{""gap_duration_minutes"": 126.1, ""gap_start"": ""2025-10-27T18:44:20Z"", ""gap_end"": ""2025-10-27T20:50:24Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-28T01:05:40Z,"{""gap_duration_minutes"": 57.2, ""gap_start"": ""2025-10-28T00:08:29Z"", ""gap_end"": ""2025-10-28T01:05:40Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-28T02:32:33Z,"{""gap_duration_minutes"": 86.9, ""gap_start"": ""2025-10-28T01:05:40Z"", ""gap_end"": ""2025-10-28T02:32:33Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-28T03:32:36Z,"{""gap_duration_minutes"": 60.0, ""gap_start"": ""2025-10-28T02:32:33Z"", ""gap_end"": ""2025-10-28T03:32:36Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-28T04:53:49Z,"{""gap_duration_minutes"": 66.0, ""gap_start"": ""2025-10-28T03:47:47Z"", ""gap_end"": ""2025-10-28T04:53:49Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-28T12:44:54Z,"{""gap_duration_minutes"": 38.9, ""gap_start"": ""2025-10-28T12:06:01Z"", ""gap_end"": ""2025-10-28T12:44:54Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-28T13:24:04Z,"{""gap_duration_minutes"": 39.2, ""gap_start"": ""2025-10-28T12:44:54Z"", ""gap_end"": ""2025-10-28T13:24:04Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-28T16:48:11Z,"{""gap_duration_minutes"": 48.0, ""gap_start"": ""2025-10-28T16:00:09Z"", ""gap_end"": ""2025-10-28T16:48:11Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-29T01:06:30Z,"{""gap_duration_minutes"": 51.2, ""gap_start"": ""2025-10-29T00:15:17Z"", ""gap_end"": ""2025-10-29T01:06:30Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-29T02:54:33Z,"{""gap_duration_minutes"": 108.0, ""gap_start"": ""2025-10-29T01:06:30Z"", ""gap_end"": ""2025-10-29T02:54:33Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-29T03:45:24Z,"{""gap_duration_minutes"": 50.9, ""gap_start"": ""2025-10-29T02:54:33Z"", ""gap_end"": ""2025-10-29T03:45:24Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-29T10:21:36Z,"{""gap_duration_minutes"": 30.0, ""gap_start"": ""2025-10-29T09:51:35Z"", ""gap_end"": ""2025-10-29T10:21:36Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-29T13:09:41Z,"{""gap_duration_minutes"": 42.0, ""gap_start"": ""2025-10-29T12:27:40Z"", ""gap_end"": ""2025-10-29T13:09:41Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-29T13:45:43Z,"{""gap_duration_minutes"": 36.0, ""gap_start"": ""2025-10-29T13:09:41Z"", ""gap_end"": ""2025-10-29T13:45:43Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-29T16:03:47Z,"{""gap_duration_minutes"": 36.0, ""gap_start"": ""2025-10-29T15:27:46Z"", ""gap_end"": ""2025-10-29T16:03:47Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-30T01:16:06Z,"{""gap_duration_minutes"": 66.0, ""gap_start"": ""2025-10-30T00:10:05Z"", ""gap_end"": ""2025-10-30T01:16:06Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-30T02:52:09Z,"{""gap_duration_minutes"": 96.0, ""gap_start"": ""2025-10-30T01:16:06Z"", ""gap_end"": ""2025-10-30T02:52:09Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-30T03:40:10Z,"{""gap_duration_minutes"": 48.0, ""gap_start"": ""2025-10-30T02:52:09Z"", ""gap_end"": ""2025-10-30T03:40:10Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,high,2025-10-30T10:01:30Z,"{""gap_duration_minutes"": 204.1, ""gap_start"": ""2025-10-30T06:37:24Z"", ""gap_end"": ""2025-10-30T10:01:30Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-30T13:04:27Z,"{""gap_duration_minutes"": 38.9, ""gap_start"": ""2025-10-30T12:25:35Z"", ""gap_end"": ""2025-10-30T13:04:27Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-30T13:40:28Z,"{""gap_duration_minutes"": 36.0, ""gap_start"": ""2025-10-30T13:04:27Z"", ""gap_end"": ""2025-10-30T13:40:28Z"", ""last_position"": {""lat"": 58.2595, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-30T14:13:38Z,"{""gap_duration_minutes"": 33.2, ""gap_start"": ""2025-10-30T13:40:28Z"", ""gap_end"": ""2025-10-30T14:13:38Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-30T15:25:41Z,"{""gap_duration_minutes"": 45.2, ""gap_start"": ""2025-10-30T14:40:30Z"", ""gap_end"": ""2025-10-30T15:25:41Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,low,2025-10-31T00:58:49Z,"{""gap_duration_minutes"": 50.9, ""gap_start"": ""2025-10-31T00:07:57Z"", ""gap_end"": ""2025-10-31T00:58:49Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-31T02:26:01Z,"{""gap_duration_minutes"": 87.2, ""gap_start"": ""2025-10-31T00:58:49Z"", ""gap_end"": ""2025-10-31T02:26:01Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8361}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,538006218,OCEAN GREATWHITE,Marshall Islands,transmission_gap,medium,2025-10-31T03:32:03Z,"{""gap_duration_minutes"": 66.0, ""gap_start"": ""2025-10-31T02:26:01Z"", ""gap_end"": ""2025-10-31T03:32:03Z"", ""last_position"": {""lat"": 58.2596, ""lon"": 6.8362}, ""near_border"": false}"
